customer_id,account_id,account_number,account_type,opening_date,current_balance,account_status,account_holder_type,recurring_balance
CUST_00034,ACC_00035,13950385433,Saving Plus Bank Account,2021-04-09,247248,active,single,247248
CUST_00035,ACC_00036,19320966721,Minor Saving Account,2022-10-12,28345,active,single,28345
CUST_00036,ACC_00037,78843475850,Digital Saving Account,2024-12-16,153702,active,single,153702
CUST_00036,ACC_00038,61057265284,Saving Bank Account,2025-03-10,56787,active,single,56787
CUST_00037,ACC_00039,43910510656,Saving Bank Account,2024-05-06,89936,active,single,89936
CUST_00038,ACC_00040,38226559993,Saving Plus Bank Account,2023-03-14,135224,active,single,135224
CUST_00039,ACC_00041,31523005166,Digital Saving Account,2021-10-28,175980,active,single,175980
CUST_00040,ACC_00042,31946574998,Saving Bank Account,2025-01-03,13867,active,single,13867
CUST_00041,ACC_00043,62431435603,Saving Bank Account,2021-04-07,38046,active,single,38046
CUST_00042,ACC_00044,59541280949,Basic Saving Bank Deposit Account,2022-04-29,8444,active,single,8444
CUST_00043,ACC_00045,40094674804,Basic Saving Bank Deposit Account,2022-05-21,5485,active,single,5485
CUST_00044,ACC_00046,39515746067,Saving Bank Account,2022-01-21,70828,active,single,70828
CUST_00044,ACC_00047,31246530722,Basic Saving Bank Deposit Account,2022-04-01,21218,active,single,21218
CUST_00045,ACC_00048,15723148897,Basic Saving Bank Deposit Account,2025-11-25,22648,active,single,22648
CUST_00046,ACC_00049,68413892888,Digital Saving Account,2022-02-24,132022,active,single,132022
CUST_00047,ACC_00050,90856920283,Digital Saving Account,2022-12-17,99870,active,single,99870
CUST_00048,ACC_00051,75667315841,Resident Foreign Currency Domestic Account,2025-06-03,538723,active,single,538723
CUST_00049,ACC_00052,85199076515,Digital Saving Account,2023-04-30,244687,active,single,244687
CUST_00049,ACC_00053,35083686067,Saving Plus Bank Account,2023-06-18,484796,active,single,484796
CUST_00050,ACC_00054,13589270069,Saving Bank Account,2025-01-23,78282,active,single,78282
CUST_00050,ACC_00055,29024507624,Basic Saving Bank Deposit Small Account,2025-02-24,9708,active,single,9708
CUST_00051,ACC_00056,98159517743,Minor Saving Account,2023-02-19,19204,active,single,19204
CUST_00052,ACC_00057,02063483234,Resident Foreign Currency Domestic Account,2021-04-26,955267,active,single,955267
CUST_00053,ACC_00058,52138674171,Basic Saving Bank Deposit Small Account,2023-12-12,5157,active,single,5157
CUST_00054,ACC_00059,71384568458,Basic Saving Bank Deposit Small Account,2022-03-09,7202,active,single,7202
CUST_00055,ACC_00060,84388933044,Saving Bank Account,2024-02-17,79043,active,single,79043
CUST_00056,ACC_00061,12386739796,Resident Foreign Currency Domestic Account,2021-08-16,78310,active,single,78310
CUST_00056,ACC_00062,07804990332,Digital Saving Account,2021-11-08,203083,active,single,203083
CUST_00057,ACC_00063,25177698367,Basic Saving Bank Deposit Account,2025-03-07,23764,active,single,23764
CUST_00057,ACC_00064,39088508542,Basic Saving Bank Deposit Small Account,2025-02-25,5524,active,single,5524
CUST_00058,ACC_00065,82731542125,Resident Foreign Currency Domestic Account,2023-12-26,590358,active,single,590358
CUST_00059,ACC_00066,02445209814,Saving Plus Bank Account,2023-02-06,295582,active,single,295582
CUST_00060,ACC_00067,80500985168,Saving Bank Account,2022-09-29,53951,active,single,53951
CUST_00061,ACC_00068,35410737208,Digital Saving Account,2024-10-29,227681,active,single,227681
CUST_00062,ACC_00069,65448063446,Saving Bank Account,2022-08-07,72202,active,single,72202
CUST_00063,ACC_00070,02672601880,Saving Plus Bank Account,2024-03-29,460139,active,single,460139
CUST_00064,ACC_00071,59097078248,Saving Bank Account,2024-12-16,95668,active,single,95668
CUST_00065,ACC_00072,11649649489,Basic Saving Bank Deposit Small Account,2024-02-20,12005,dormant,single,12005
CUST_00066,ACC_00073,49654590008,Saving Plus Bank Account,2022-11-14,37348,active,single,37348
CUST_00067,ACC_00074,53484298148,Basic Saving Bank Deposit Small Account,2023-11-28,10540,active,single,10540
CUST_00068,ACC_00075,90907170290,Basic Saving Bank Deposit Small Account,2025-01-19,3903,active,single,3903
CUST_00069,ACC_00076,32780911914,Basic Saving Bank Deposit Account,2021-10-11,18760,active,single,18760
CUST_00070,ACC_00077,35671949556,Resident Foreign Currency Domestic Account,2024-09-04,626269,active,single,626269
CUST_00071,ACC_00078,90884038753,Saving Plus Bank Account,2023-07-09,380159,active,single,380159
CUST_00072,ACC_00079,35467953837,Saving Plus Bank Account,2024-06-18,286103,active,single,286103
CUST_00072,ACC_00080,95740579376,Basic Saving Bank Deposit Account,2024-04-21,2168,active,single,2168
CUST_00073,ACC_00081,29800246141,Minor Saving Account,2025-05-14,10094,active,single,10094
CUST_00074,ACC_00082,48495110559,Basic Saving Bank Deposit Small Account,2022-03-18,7460,dormant,single,7460
CUST_00075,ACC_00083,87841856788,Minor Saving Account,2025-07-01,27071,active,single,27071
CUST_00076,ACC_00084,39265724443,Basic Saving Bank Deposit Account,2022-02-18,18662,active,single,18662
CUST_00077,ACC_00085,21495047947,Saving Bank Account,2025-06-15,92843,active,single,92843
CUST_00078,ACC_00086,07958532662,Saving Bank Account,2021-04-20,50794,active,single,50794
CUST_00079,ACC_00087,16944424987,Saving Plus Bank Account,2025-01-11,326049,dormant,single,326049
CUST_00080,ACC_00088,46113845130,Digital Saving Account,2025-05-03,242649,active,single,242649
CUST_00081,ACC_00089,03037209562,Digital Saving Account,2024-07-09,101087,active,single,101087
CUST_00082,ACC_00090,21497421066,Saving Bank Account,2022-11-09,41576,active,single,41576
CUST_00082,ACC_00091,37607606942,Minor Saving Account,2022-12-18,4563,active,single,4563
CUST_00083,ACC_00092,25885238416,Resident Foreign Currency Domestic Account,2024-03-19,795115,active,single,795115
CUST_00084,ACC_00093,47401807681,Digital Saving Account,2021-02-10,70101,active,single,70101
CUST_00084,ACC_00094,10356149492,Resident Foreign Currency Domestic Account,2021-03-31,249199,active,single,249199
CUST_00085,ACC_00095,67747731334,Minor Saving Account,2025-04-11,47491,active,single,47491
CUST_00086,ACC_00096,27293559732,Basic Saving Bank Deposit Small Account,2025-07-11,13722,active,single,13722
CUST_00087,ACC_00097,71775024839,Resident Foreign Currency Domestic Account,2023-09-10,667528,active,single,667528
CUST_00088,ACC_00098,15598928377,Minor Saving Account,2023-04-22,23763,dormant,single,23763
CUST_00089,ACC_00099,56551519275,Basic Saving Bank Deposit Account,2024-11-12,24726,active,single,24726
CUST_00090,ACC_00100,58588346258,Saving Plus Bank Account,2023-07-10,51860,active,single,51860
CUST_00091,ACC_00101,11688028125,Basic Saving Bank Deposit Small Account,2024-07-22,10584,active,single,10584
CUST_00092,ACC_00102,34426204714,Saving Bank Account,2022-05-12,75519,active,single,75519
CUST_00093,ACC_00103,94795343306,Saving Bank Account,2021-06-12,56567,active,single,56567
CUST_00094,ACC_00104,36923822050,Saving Bank Account,2022-08-20,28939,active,single,28939
CUST_00094,ACC_00105,80289468305,Basic Saving Bank Deposit Account,2022-09-04,9573,active,single,9573
CUST_00095,ACC_00106,98668198648,Resident Foreign Currency Domestic Account,2023-04-08,889903,active,single,889903
CUST_00095,ACC_00107,66593523857,Basic Saving Bank Deposit Small Account,2023-02-25,12705,active,single,12705
CUST_00096,ACC_00108,27011923573,Basic Saving Bank Deposit Account,2023-09-18,17902,active,single,17902
CUST_00097,ACC_00109,32501922719,Digital Saving Account,2021-03-02,122428,active,single,122428
CUST_00098,ACC_00110,31053718098,Basic Saving Bank Deposit Small Account,2024-11-30,3415,active,single,3415
CUST_00099,ACC_00111,37753128479,Minor Saving Account,2021-03-22,17071,active,single,17071
CUST_00100,ACC_00112,21664445074,Minor Saving Account,2022-05-25,12746,active,single,12746
CUST_00100,ACC_00113,78300575257,Resident Foreign Currency Domestic Account,2022-08-11,435568,active,single,435568
CUST_00101,ACC_00114,92896681063,Saving Bank Account,2022-04-08,6074,active,single,6074
CUST_00102,ACC_00115,21826535382,Minor Saving Account,2025-02-13,8060,active,single,8060
CUST_00103,ACC_00116,64294321474,Digital Saving Account,2025-09-23,161659,dormant,single,161659
CUST_00104,ACC_00117,41097587769,Digital Saving Account,2025-01-31,147906,active,single,147906
CUST_00105,ACC_00118,70999354276,Digital Saving Account,2025-05-30,244706,active,single,244706
CUST_00106,ACC_00119,70772309669,Minor Saving Account,2024-01-27,19754,active,single,19754
CUST_00107,ACC_00120,15915731430,Basic Saving Bank Deposit Account,2024-08-08,13650,active,single,13650
CUST_00108,ACC_00121,05035183860,Saving Bank Account,2021-10-07,42927,active,single,42927
CUST_00109,ACC_00122,19822283280,Digital Saving Account,2024-04-29,12880,active,single,12880
CUST_00110,ACC_00123,45819723961,Basic Saving Bank Deposit Account,2025-04-11,6774,active,single,6774
CUST_00111,ACC_00124,26167336605,Minor Saving Account,2024-09-20,13249,active,single,13249
CUST_00112,ACC_00125,52490541323,Saving Bank Account,2022-12-13,63941,active,single,63941
CUST_00113,ACC_00126,95394559281,Resident Foreign Currency Domestic Account,2022-08-01,803887,active,single,803887
CUST_00113,ACC_00127,15473653193,Saving Plus Bank Account,2022-08-11,127803,active,single,127803
CUST_00114,ACC_00128,03546128054,Minor Saving Account,2022-09-10,15860,active,single,15860
CUST_00115,ACC_00129,22556001014,Basic Saving Bank Deposit Account,2024-09-14,24363,active,single,24363
CUST_00116,ACC_00130,64374826232,Basic Saving Bank Deposit Account,2022-07-13,20647,active,single,20647
CUST_00117,ACC_00131,88918635912,Basic Saving Bank Deposit Small Account,2024-06-29,14220,active,single,14220
CUST_00118,ACC_00132,12402140991,Basic Saving Bank Deposit Account,2022-04-11,11246,active,single,11246
CUST_00119,ACC_00133,17101915402,Saving Bank Account,2023-07-03,24998,active,single,24998
CUST_00120,ACC_00134,42048863320,Saving Plus Bank Account,2024-01-22,380269,active,single,380269
CUST_00121,ACC_00135,97007349538,Digital Saving Account,2022-11-30,182261,active,single,182261
CUST_00121,ACC_00136,36115064756,Basic Saving Bank Deposit Account,2023-01-05,24126,active,single,24126
CUST_00122,ACC_00137,11076473403,Saving Plus Bank Account,2024-05-30,250068,active,single,250068
CUST_00123,ACC_00138,14854600811,Basic Saving Bank Deposit Small Account,2021-05-15,9272,active,single,9272
CUST_00123,ACC_00139,50320772615,Saving Plus Bank Account,2021-06-16,251285,active,single,251285
CUST_00124,ACC_00140,14768463883,Basic Saving Bank Deposit Account,2024-12-07,11540,active,single,11540
CUST_00125,ACC_00141,30188445025,Resident Foreign Currency Domestic Account,2023-05-05,878396,active,single,878396
CUST_00126,ACC_00142,95431303529,Basic Saving Bank Deposit Account,2024-06-27,12178,active,single,12178
CUST_00127,ACC_00143,00672825244,Digital Saving Account,2025-12-14,57773,active,single,57773
CUST_00128,ACC_00144,13277342176,Basic Saving Bank Deposit Small Account,2025-05-26,12868,active,single,12868
CUST_00129,ACC_00145,09984522059,Saving Plus Bank Account,2022-06-21,397864,active,single,397864
CUST_00130,ACC_00146,84554273058,Minor Saving Account,2023-04-23,7726,active,single,7726
CUST_00131,ACC_00147,08183281595,Resident Foreign Currency Domestic Account,2022-04-16,530736,active,single,530736
CUST_00132,ACC_00148,87987605912,Minor Saving Account,2021-09-09,42765,active,single,42765
CUST_00133,ACC_00149,88246358593,Basic Saving Bank Deposit Account,2022-11-15,6744,active,single,6744
CUST_00134,ACC_00150,57680178292,Saving Bank Account,2021-03-19,60369,active,single,60369
CUST_00134,ACC_00151,89851551965,Saving Plus Bank Account,2021-03-11,448563,active,single,448563
CUST_00135,ACC_00152,91723140415,Saving Plus Bank Account,2025-12-05,154203,active,single,154203
CUST_00136,ACC_00153,70268920058,Basic Saving Bank Deposit Account,2023-10-15,7456,active,single,7456
CUST_00137,ACC_00154,44181469507,Saving Plus Bank Account,2022-05-09,412757,active,single,412757
CUST_00138,ACC_00155,58046572118,Resident Foreign Currency Domestic Account,2025-03-28,518636,active,single,518636
CUST_00139,ACC_00156,35979035651,Saving Bank Account,2021-11-16,14183,active,single,14183
CUST_00140,ACC_00157,78403105953,Basic Saving Bank Deposit Small Account,2021-12-13,3926,active,single,3926
CUST_00140,ACC_00158,85804267269,Saving Plus Bank Account,2021-12-16,242790,active,single,242790
CUST_00141,ACC_00159,47469259769,Resident Foreign Currency Domestic Account,2025-11-13,184413,active,single,184413
CUST_00141,ACC_00160,58403526212,Digital Saving Account,2025-11-17,24892,active,single,24892
CUST_00142,ACC_00161,37100315391,Saving Bank Account,2022-07-21,24832,active,single,24832
CUST_00143,ACC_00162,80637631586,Basic Saving Bank Deposit Small Account,2021-08-27,13905,active,single,13905
CUST_00144,ACC_00163,32931137183,Saving Bank Account,2025-04-19,42350,active,single,42350
CUST_00144,ACC_00164,08637012677,Basic Saving Bank Deposit Small Account,2025-04-05,1301,active,single,1301
CUST_00145,ACC_00165,28248831446,Resident Foreign Currency Domestic Account,2025-01-15,608368,dormant,single,608368
CUST_00146,ACC_00166,04018079498,Minor Saving Account,2023-08-31,1108,active,single,1108
CUST_00147,ACC_00167,95347957651,Saving Bank Account,2024-03-22,33165,active,single,33165
CUST_00148,ACC_00168,32107032472,Basic Saving Bank Deposit Small Account,2025-07-29,8448,active,single,8448
CUST_00149,ACC_00169,24639484184,Minor Saving Account,2024-01-17,37552,active,single,37552
CUST_00150,ACC_00170,50285014689,Basic Saving Bank Deposit Account,2022-12-07,16959,active,single,16959
CUST_00151,ACC_00171,68666961702,Minor Saving Account,2022-07-26,31534,active,single,31534
CUST_00152,ACC_00172,11072483516,Digital Saving Account,2024-01-03,135354,active,single,135354
CUST_00153,ACC_00173,77565869594,Minor Saving Account,2021-12-23,26760,active,single,26760
CUST_00154,ACC_00174,52219766458,Digital Saving Account,2022-04-14,233403,active,single,233403
CUST_00155,ACC_00175,45700246295,Saving Plus Bank Account,2024-01-07,372642,active,single,372642
CUST_00156,ACC_00176,11947259487,Saving Bank Account,2025-03-12,68300,active,single,68300
CUST_00157,ACC_00177,85314000237,Minor Saving Account,2021-03-27,28542,active,single,28542
CUST_00158,ACC_00178,71364459236,Basic Saving Bank Deposit Small Account,2021-04-15,5220,active,single,5220
CUST_00159,ACC_00179,51246125595,Digital Saving Account,2024-10-26,193992,dormant,single,193992
CUST_00160,ACC_00180,31831425603,Resident Foreign Currency Domestic Account,2025-08-19,427259,active,single,427259
CUST_00161,ACC_00181,33918486061,Saving Plus Bank Account,2024-07-25,381295,active,single,381295
CUST_00162,ACC_00182,48743900208,Saving Bank Account,2024-02-17,95556,active,single,95556
CUST_00163,ACC_00183,64664249418,Digital Saving Account,2022-04-11,54512,active,single,54512
CUST_00164,ACC_00184,07141747157,Minor Saving Account,2022-06-06,18510,active,single,18510
CUST_00164,ACC_00185,64723661176,Basic Saving Bank Deposit Account,2022-04-26,4357,active,single,4357
CUST_00165,ACC_00186,79404986111,Resident Foreign Currency Domestic Account,2021-07-21,519190,active,single,519190
CUST_00166,ACC_00187,89146534619,Minor Saving Account,2025-05-07,42505,active,single,42505
CUST_00167,ACC_00188,12029895548,Basic Saving Bank Deposit Small Account,2022-02-27,2991,active,single,2991
CUST_00168,ACC_00189,31293404721,Minor Saving Account,2024-08-26,5255,active,single,5255
CUST_00169,ACC_00190,60267140620,Minor Saving Account,2025-03-18,47825,active,single,47825
CUST_00170,ACC_00191,86489714396,Saving Plus Bank Account,2024-06-09,241119,active,single,241119
CUST_00171,ACC_00192,09867800013,Resident Foreign Currency Domestic Account,2023-08-23,261194,active,single,261194
CUST_00172,ACC_00193,25751081939,Basic Saving Bank Deposit Small Account,2022-09-25,1843,active,single,1843
CUST_00173,ACC_00194,56269595197,Basic Saving Bank Deposit Small Account,2023-07-12,6367,active,single,6367
CUST_00174,ACC_00195,54769094158,Digital Saving Account,2024-10-21,110685,active,single,110685
CUST_00175,ACC_00196,03579062248,Digital Saving Account,2023-03-27,209353,active,single,209353
CUST_00176,ACC_00197,29428727651,Minor Saving Account,2025-05-27,46207,active,single,46207
CUST_00177,ACC_00198,00731065267,Basic Saving Bank Deposit Account,2025-10-30,18020,active,single,18020
CUST_00178,ACC_00199,17104341062,Digital Saving Account,2022-10-15,142395,active,single,142395
CUST_00179,ACC_00200,23176114788,Digital Saving Account,2021-06-10,43798,active,single,43798
CUST_00180,ACC_00201,56426439694,Resident Foreign Currency Domestic Account,2022-10-29,421094,active,single,421094
CUST_00181,ACC_00202,61314897195,Basic Saving Bank Deposit Small Account,2022-07-09,6466,active,single,6466
CUST_00182,ACC_00203,13718932766,Basic Saving Bank Deposit Small Account,2023-09-13,7056,active,single,7056
CUST_00183,ACC_00204,74401436644,Basic Saving Bank Deposit Account,2024-07-27,16070,active,single,16070
CUST_00183,ACC_00205,46664502997,Basic Saving Bank Deposit Small Account,2024-07-19,2238,active,single,2238
CUST_00184,ACC_00206,47235248807,Digital Saving Account,2021-06-13,178741,active,single,178741
CUST_00185,ACC_00207,31429185168,Saving Plus Bank Account,2025-06-12,226872,active,single,226872
CUST_00186,ACC_00208,43908159732,Basic Saving Bank Deposit Account,2025-02-25,10788,active,single,10788
CUST_00187,ACC_00209,19159429689,Basic Saving Bank Deposit Account,2024-08-01,11297,active,single,11297
CUST_00188,ACC_00210,87260718709,Digital Saving Account,2022-10-06,221204,active,single,221204
CUST_00189,ACC_00211,51329097137,Digital Saving Account,2024-01-28,206184,active,single,206184
CUST_00190,ACC_00212,58343584972,Digital Saving Account,2023-11-21,202510,active,single,202510
CUST_00191,ACC_00213,50948326167,Saving Bank Account,2021-07-24,54665,active,single,54665
CUST_00192,ACC_00214,94685767863,Saving Plus Bank Account,2022-11-21,164461,active,single,164461
CUST_00193,ACC_00215,90970468322,Resident Foreign Currency Domestic Account,2022-12-18,535271,active,single,535271
CUST_00194,ACC_00216,47145534010,Resident Foreign Currency Domestic Account,2022-04-03,652867,active,single,652867
CUST_00195,ACC_00217,47990737074,Saving Plus Bank Account,2021-06-16,458783,active,single,458783
CUST_00196,ACC_00218,00298096559,Saving Bank Account,2025-08-01,9377,active,single,9377
CUST_00196,ACC_00219,16851635772,Minor Saving Account,2025-08-31,946,active,single,946
CUST_00197,ACC_00220,88361645693,Basic Saving Bank Deposit Small Account,2022-09-30,10919,active,single,10919
CUST_00198,ACC_00221,11995882427,Saving Plus Bank Account,2025-09-23,365902,active,single,365902
CUST_00199,ACC_00222,08300075371,Minor Saving Account,2025-04-08,19097,active,single,19097
CUST_00200,ACC_00223,03626443327,Resident Foreign Currency Domestic Account,2025-06-25,620100,active,single,620100
CUST_00201,ACC_00224,92627773023,Saving Bank Account,2021-07-17,61125,active,single,61125
CUST_00201,ACC_00225,65087551739,Minor Saving Account,2021-10-10,40121,active,single,40121
CUST_00202,ACC_00226,17718887494,Saving Bank Account,2025-03-04,39017,active,single,39017
CUST_00203,ACC_00227,14073191975,Basic Saving Bank Deposit Small Account,2022-10-16,13338,active,single,13338
CUST_00204,ACC_00228,70456987634,Saving Plus Bank Account,2025-08-08,296331,active,single,296331
CUST_00205,ACC_00229,22303085938,Minor Saving Account,2022-10-04,36804,active,single,36804
CUST_00206,ACC_00230,68020347233,Saving Plus Bank Account,2023-06-04,71426,active,single,71426
CUST_00207,ACC_00231,81088870344,Basic Saving Bank Deposit Small Account,2021-06-19,6095,active,single,6095
CUST_00208,ACC_00232,77383453653,Minor Saving Account,2021-07-24,21177,active,single,21177
CUST_00209,ACC_00233,68389050526,Minor Saving Account,2024-08-01,49997,active,single,49997
CUST_00210,ACC_00234,64060093037,Saving Plus Bank Account,2021-01-08,187236,active,single,187236
CUST_00210,ACC_00235,06392494840,Saving Bank Account,2021-01-15,35638,active,single,35638
CUST_00211,ACC_00236,37742842851,Digital Saving Account,2025-04-21,125077,active,single,125077
CUST_00212,ACC_00237,65884691816,Saving Plus Bank Account,2023-08-03,197595,active,single,197595
CUST_00212,ACC_00238,63680524579,Saving Bank Account,2023-07-12,49393,active,single,49393
CUST_00213,ACC_00239,95276165532,Minor Saving Account,2022-07-04,48758,active,single,48758
CUST_00213,ACC_00240,66426519762,Saving Bank Account,2022-09-09,17378,active,single,17378
CUST_00214,ACC_00241,35057059178,Saving Plus Bank Account,2024-07-21,357151,active,single,357151
CUST_00215,ACC_00242,28332383562,Saving Bank Account,2025-07-02,68812,active,single,68812
CUST_00216,ACC_00243,18206045409,Digital Saving Account,2025-09-21,123616,active,single,123616
CUST_00217,ACC_00244,01134826551,Basic Saving Bank Deposit Account,2021-09-29,6454,active,single,6454
CUST_00218,ACC_00245,48195714639,Digital Saving Account,2025-05-30,134854,active,single,134854
CUST_00218,ACC_00246,35529709650,Basic Saving Bank Deposit Account,2025-07-25,4740,active,single,4740
CUST_00219,ACC_00247,83297691131,Basic Saving Bank Deposit Account,2023-07-21,19182,active,single,19182
CUST_00220,ACC_00248,89427838164,Minor Saving Account,2022-02-15,23819,active,single,23819
CUST_00221,ACC_00249,18013742587,Saving Bank Account,2025-03-02,15421,active,single,15421
CUST_00222,ACC_00250,22754109597,Saving Bank Account,2024-11-16,46069,active,single,46069
CUST_00223,ACC_00251,20667124944,Saving Bank Account,2021-06-14,35715,active,single,35715
CUST_00224,ACC_00252,20986097848,Saving Bank Account,2024-08-29,30243,active,single,30243
CUST_00225,ACC_00253,42811236293,Minor Saving Account,2022-04-12,36253,active,single,36253
CUST_00226,ACC_00254,87313503574,Saving Plus Bank Account,2023-08-11,154807,active,single,154807
CUST_00227,ACC_00255,39788630407,Basic Saving Bank Deposit Small Account,2023-09-29,5756,active,single,5756
CUST_00227,ACC_00256,88866318367,Minor Saving Account,2023-11-07,19649,active,single,19649
CUST_00228,ACC_00257,03494670276,Resident Foreign Currency Domestic Account,2025-10-23,633131,active,single,633131
CUST_00229,ACC_00258,80383430690,Saving Bank Account,2024-09-13,37457,active,single,37457
CUST_00230,ACC_00259,16720906912,Saving Bank Account,2023-01-06,27269,active,single,27269
CUST_00231,ACC_00260,26310138808,Basic Saving Bank Deposit Account,2026-01-03,24367,active,single,24367
CUST_00232,ACC_00261,29231912266,Minor Saving Account,2022-11-02,29461,active,single,29461
CUST_00232,ACC_00262,38373579987,Saving Plus Bank Account,2022-10-18,377343,active,single,377343
CUST_00233,ACC_00263,93918521479,Digital Saving Account,2025-11-06,216167,active,single,216167
CUST_00234,ACC_00264,93830385472,Saving Plus Bank Account,2025-05-31,296212,active,single,296212
CUST_00235,ACC_00265,21145856197,Saving Bank Account,2024-08-04,71926,active,single,71926
CUST_00236,ACC_00266,81890290181,Resident Foreign Currency Domestic Account,2021-03-03,608884,active,single,608884
CUST_00237,ACC_00267,72948831810,Basic Saving Bank Deposit Small Account,2025-07-04,1589,active,single,1589
CUST_00238,ACC_00268,37733987140,Minor Saving Account,2023-05-08,39372,active,single,39372
CUST_00238,ACC_00269,98432203254,Saving Plus Bank Account,2023-02-19,173333,active,single,173333
CUST_00239,ACC_00270,27763115136,Saving Plus Bank Account,2025-06-11,447546,active,single,447546
CUST_00240,ACC_00271,30679133843,Minor Saving Account,2023-01-26,46906,active,single,46906
CUST_00241,ACC_00272,84761240629,Basic Saving Bank Deposit Small Account,2023-04-16,11997,active,single,11997
CUST_00242,ACC_00273,40477793208,Saving Bank Account,2025-08-01,22282,active,single,22282
CUST_00243,ACC_00274,89469584713,Minor Saving Account,2023-02-25,26954,active,single,26954
CUST_00244,ACC_00275,36812811731,Minor Saving Account,2025-09-11,673,active,single,673
CUST_00245,ACC_00276,56278312342,Basic Saving Bank Deposit Small Account,2024-11-03,11063,active,single,11063
CUST_00246,ACC_00277,47696503018,Saving Plus Bank Account,2023-07-29,201780,active,single,201780
CUST_00247,ACC_00278,95597714369,Basic Saving Bank Deposit Account,2021-07-07,5139,active,single,5139
CUST_00247,ACC_00279,91204644462,Basic Saving Bank Deposit Small Account,2021-06-14,8697,active,single,8697
CUST_00248,ACC_00280,69934649057,Saving Bank Account,2024-10-13,46189,active,single,46189
CUST_00248,ACC_00281,24863113433,Saving Plus Bank Account,2024-12-13,464689,active,single,464689
CUST_00249,ACC_00282,01607626506,Basic Saving Bank Deposit Account,2021-05-23,12237,active,single,12237
CUST_00250,ACC_00283,06972257231,Digital Saving Account,2025-07-08,43051,active,single,43051
CUST_00250,ACC_00284,26427251609,Saving Bank Account,2025-07-28,60126,active,single,60126
CUST_00251,ACC_00285,53543469948,Saving Plus Bank Account,2024-10-01,33100,active,single,33100
CUST_00252,ACC_00286,18781770976,Digital Saving Account,2021-12-23,60472,active,single,60472
