customer_id,first_name,last_name,email,phone,pan,date_of_birth,city,state,annual_income,occupation,kyc_status,customer_segment,credit_score,is_hni,is_delinquent,customer_onboard_date
CUST_05013,Divya,Sinha,divya.sinha_5013@b2email.com,+918616553897,NJEAE4074X,1975-09-11,Ahmedabad,Ahmedabad,611684,Entrepreneur,Verified,retail,682,False,False,2025-01-17
CUST_05014,Sanjay,Mehta,sanjay.mehta_5014@b2email.com,+918532519525,BOFNA6839F,1990-06-18,Hyderabad,Hyderabad,277645,Data Analyst,Verified,retail,709,False,False,2022-04-22
CUST_05015,Shreya,Paul,shreya.paul_5015@b2email.com,+918801238758,HXLJF5026K,2005-04-18,Jaipur,Jaipur,390774,Marketing Manager,Verified,retail,705,False,False,2023-02-03
CUST_05016,Jyoti,Mehta,jyoti.mehta_5016@b2email.com,+917739843284,DQSQJ1979I,1988-09-21,Ahmedabad,Ahmedabad,614112,Engineer,Verified,retail,661,False,False,2024-05-17
CUST_05017,Anjali,Desai,anjali.desai_5017@b2email.com,+918508752002,PXWCA2091J,1978-06-25,Pune,Pune,312820,Operations Manager,Verified,retail,689,False,False,2024-02-21
CUST_05018,Neha,Rao,neha.rao_5018@b2email.com,+917063403989,TDGIS3613P,1998-04-17,Surat,Surat,284540,Designer,Verified,retail,679,False,False,2024-06-26
CUST_05019,Shreya,Paul,shreya.paul_5019@b2email.com,+916214490601,ZWJWJ4313B,1988-10-07,Jaipur,Jaipur,193426,Marketing Manager,Verified,retail,735,False,False,2025-06-14
CUST_05020,Anjali,Desai,anjali.desai_5020@b2email.com,+916702704842,IVZWH5706J,1996-09-13,Ahmedabad,Ahmedabad,280324,HR Manager,Verified,retail,778,False,False,2024-07-21
CUST_05021,Meera,Verma,meera.verma_5021@b2email.com,+919399587602,QMMMQ1843E,1993-12-15,Jaipur,Jaipur,260349,Nurse,Verified,retail,784,False,False,2022-02-24
CUST_05022,Sunita,Sen,sunita.sen_5022@b2email.com,+917791198981,HMLEB7451P,1982-09-08,Bangalore,Bangalore,104669,Consultant,Verified,retail,788,False,False,2021-09-25
CUST_05023,Sunita,Sinha,sunita.sinha_5023@b2email.com,+916045217080,JMZJR5005G,1986-12-02,Bangalore,Bangalore,201856,Consultant,Verified,retail,765,False,False,2023-11-17
CUST_05024,Amit,Jain,amit.jain_5024@b2email.com,+918307425188,ABSJY0657W,2007-01-08,Chennai,Chennai,393607,Software Engineer,Verified,retail,759,False,False,2021-06-25
CUST_05025,Nikhil,Verma,nikhil.verma_5025@b2email.com,+918118041336,IKFMX1587T,1969-03-28,Bangalore,Bangalore,219516,Software Engineer,Verified,retail,721,False,False,2021-12-26
CUST_05026,Sunita,Sharma,sunita.sharma_5026@b2email.com,+918284087714,MTYWD8140U,1998-08-21,Mumbai,Mumbai,256180,Product Manager,Verified,retail,701,False,False,2022-03-24
CUST_05027,Divya,Rao,divya.rao_5027@b2email.com,+916371073014,CBJKK1405R,1998-06-27,Surat,Surat,273251,Consultant,Verified,retail,784,False,False,2022-08-29
CUST_05028,Aditya,Yadav,aditya.yadav_5028@b2email.com,+917221450746,RMBOQ7292J,1981-03-18,Surat,Surat,678595,CA,Verified,retail,674,False,False,2022-10-07
CUST_05029,Nikhil,Gupta,nikhil.gupta_5029@b2email.com,+916558427404,INUKS8820J,1975-06-07,Ahmedabad,Ahmedabad,147652,CA,Verified,retail,733,False,False,2024-08-18
CUST_05030,Anjali,Paul,anjali.paul_5030@b2email.com,+916955334294,KYNCM0560B,1981-09-07,Delhi,Delhi,158393,Project Manager,Verified,retail,746,False,False,2021-12-20
CUST_05031,Vikram,Verma,vikram.verma_5031@b2email.com,+919546138515,MKPSY4437Q,1982-11-10,Bangalore,Bangalore,71322,Software Engineer,Verified,retail,713,False,False,2024-10-02
CUST_05032,Rahul,Patel,rahul.patel_5032@b2email.com,+916415416280,YHDIL7962I,1978-06-29,Pune,Pune,279307,Lawyer,Verified,retail,788,False,False,2024-07-04
CUST_05033,Sunita,Iyer,sunita.iyer_5033@b2email.com,+917921927324,JGSON8232Y,1999-04-10,Ahmedabad,Ahmedabad,445354,Consultant,Verified,retail,675,False,False,2022-10-30
CUST_05034,Amit,Iyer,amit.iyer_5034@b2email.com,+917264557209,KLQDX3426T,1983-12-23,Jaipur,Jaipur,333182,Consultant,Verified,retail,684,False,False,2024-11-27
CUST_05035,Rahul,Nair,rahul.nair_5035@b2email.com,+917367954553,QXCZZ7989H,2000-03-12,Jaipur,Jaipur,742436,HR Manager,Verified,retail,789,False,False,2025-05-11
CUST_05036,Arjun,Sen,arjun.sen_5036@b2email.com,+917433097881,TSGXD4638I,2000-10-15,Bangalore,Bangalore,548157,Marketing Manager,Verified,retail,767,False,False,2022-04-21
CUST_05037,Arjun,Jain,arjun.jain_5037@b2email.com,+919211978651,ANPEW8144G,2002-12-06,Ahmedabad,Ahmedabad,252611,Data Analyst,Verified,retail,773,False,False,2025-08-03
CUST_05038,Rajesh,Reddy,rajesh.reddy_5038@b2email.com,+919153549483,XMVJM4490C,1975-08-25,Ahmedabad,Ahmedabad,98791,Data Analyst,Verified,retail,725,False,False,2021-03-17
CUST_05039,Rohan,Kumar,rohan.kumar_5039@b2email.com,+916426219915,VKEAD1429R,1978-03-16,Ahmedabad,Ahmedabad,73869,CA,Verified,retail,699,False,False,2022-10-26
CUST_05040,Arjun,Jain,arjun.jain_5040@b2email.com,+917156191836,IDTIQ8370V,2006-02-21,Hyderabad,Hyderabad,1426189,Data Analyst,Verified,premium,812,True,False,2023-11-27
CUST_05041,Rajesh,Mehta,rajesh.mehta_5041@b2email.com,+917212126126,NZGWQ4359R,1970-04-10,Bangalore,Bangalore,396173,Data Analyst,Verified,retail,783,False,False,2022-04-05
CUST_05042,Nikhil,Sen,nikhil.sen_5042@b2email.com,+917290892875,SIQFQ3789P,1989-10-24,Chennai,Chennai,267296,Lawyer,Verified,retail,742,False,False,2022-07-23
CUST_05043,Gaurav,Menon,gaurav.menon_5043@b2email.com,+918281261009,CKLOL8231R,1996-10-04,Jaipur,Jaipur,148623,CA,Verified,retail,790,False,False,2021-03-05
CUST_05044,Sunita,Menon,sunita.menon_5044@b2email.com,+918641369944,BRELN6952H,1975-10-29,Mumbai,Mumbai,1327387,Project Manager,Verified,premium,826,True,False,2022-06-20
CUST_05045,Divya,Kapoor,divya.kapoor_5045@b2email.com,+917543338327,ZUXKR4525R,1983-01-02,Jaipur,Jaipur,238177,Consultant,Verified,retail,734,False,False,2025-05-01
CUST_05046,Rajesh,Nair,rajesh.nair_5046@b2email.com,+916825860879,ULPBL6863J,1976-01-01,Delhi,Delhi,606162,Doctor,Verified,retail,707,False,False,2023-08-14
CUST_05047,Rajesh,Yadav,rajesh.yadav_5047@b2email.com,+918029734978,SQWJT2819S,1979-11-09,Pune,Pune,221352,Lawyer,Verified,retail,674,False,False,2024-09-19
CUST_05048,Deepak,Sharma,deepak.sharma_5048@b2email.com,+918219780096,CLKCP8611Y,1997-05-03,Mumbai,Mumbai,214684,Consultant,Verified,retail,754,False,False,2024-06-22
CUST_05049,Anjali,Desai,anjali.desai_5049@b2email.com,+918627328723,CNWUI1287I,1980-02-18,Chennai,Chennai,294295,Project Manager,Verified,retail,788,False,False,2024-12-05
CUST_05050,Asha,Malhotra,asha.malhotra_5050@b2email.com,+918741427939,DHMWL9888C,1998-12-08,Jaipur,Jaipur,567620,Data Analyst,Verified,retail,722,False,False,2022-09-08
CUST_05051,Aditya,Mehta,aditya.mehta_5051@b2email.com,+916662400986,SZLSF3596Z,1983-06-24,Kolkata,Kolkata,282946,HR Manager,Verified,retail,651,False,False,2025-06-17
CUST_05052,Anjali,Joshi,anjali.joshi_5052@b2email.com,+919813260022,PWYML2408M,1974-05-08,Surat,Surat,464060,Doctor,Verified,retail,790,False,False,2025-01-18
CUST_05053,Pooja,Sharma,pooja.sharma_5053@b2email.com,+918974997953,SCACI5779J,1989-04-05,Surat,Surat,760331,Consultant,Verified,retail,741,False,False,2022-08-16
CUST_05054,Sneha,Nair,sneha.nair_5054@b2email.com,+918015888232,PQODJ4002B,1995-09-13,Jaipur,Jaipur,573642,HR Manager,Verified,retail,740,False,False,2024-07-20
CUST_05055,Jyoti,Jain,jyoti.jain_5055@b2email.com,+917170342031,YRSTN2572S,1989-02-23,Bangalore,Bangalore,192225,Engineer,Verified,retail,725,False,False,2025-05-27
CUST_05056,Divya,Kapoor,divya.kapoor_5056@b2email.com,+917335698657,XKZNP3841T,1996-08-31,Mumbai,Mumbai,244076,Business Owner,Verified,retail,667,False,False,2024-11-22
CUST_05057,Sneha,Chopra,sneha.chopra_5057@b2email.com,+918017951645,MIIHG6577X,1986-02-15,Chennai,Chennai,1288632,Doctor,Verified,premium,837,True,False,2021-11-06
CUST_05058,Deepak,Reddy,deepak.reddy_5058@b2email.com,+917217835148,DYEJE9619P,1994-06-03,Kolkata,Kolkata,237836,Designer,Verified,retail,660,False,False,2021-11-19
CUST_05059,Aditya,Verma,aditya.verma_5059@b2email.com,+919439835886,RJXXV3057J,1980-03-15,Hyderabad,Hyderabad,661829,Software Engineer,Verified,retail,744,False,False,2025-07-05
CUST_05060,Anjali,Menon,anjali.menon_5060@b2email.com,+918749918379,GHLNV1528W,1969-06-03,Jaipur,Jaipur,217064,Engineer,Verified,retail,674,False,False,2024-11-22
CUST_05061,Sunita,Paul,sunita.paul_5061@b2email.com,+917298300443,HBRCM5468D,1968-07-05,Surat,Surat,126322,Sales Executive,Verified,retail,765,False,False,2021-06-12
CUST_05062,Karan,Verma,karan.verma_5062@b2email.com,+919615901963,MTWOW4338K,1997-04-07,Bangalore,Bangalore,799467,Product Manager,Verified,retail,771,False,False,2024-01-22
CUST_05063,Kavya,Bhat,kavya.bhat_5063@b2email.com,+916794175014,YMHHU8255Z,1980-12-08,Jaipur,Jaipur,408491,Doctor,Verified,retail,704,False,False,2021-08-15
CUST_05064,Nikhil,Rao,nikhil.rao_5064@b2email.com,+917829242394,CUHBS4171F,1966-01-05,Mumbai,Mumbai,311558,CA,Verified,retail,772,False,False,2024-06-28
CUST_05065,Neha,Dutta,neha.dutta_5065@b2email.com,+918382162384,YRWTD0081F,2001-05-24,Chennai,Chennai,461387,Nurse,Verified,retail,736,False,False,2025-04-23
CUST_05066,Gaurav,Verma,gaurav.verma_5066@b2email.com,+918793758527,RGYTJ0287S,2001-08-30,Kolkata,Kolkata,155410,Engineer,Verified,retail,768,False,False,2022-07-17
CUST_05067,Arjun,Patel,arjun.patel_5067@b2email.com,+917686385331,EYEVN0678H,1967-04-03,Kolkata,Kolkata,79898,Software Engineer,Verified,retail,718,False,False,2024-02-29
CUST_05068,Priya,Joshi,priya.joshi_5068@b2email.com,+919781866203,MSTHZ8364A,1993-11-24,Ahmedabad,Ahmedabad,220884,Business Owner,Verified,retail,718,False,False,2023-01-01
CUST_05069,Kavya,Desai,kavya.desai_5069@b2email.com,+917880448073,CIIQQ3767A,1968-08-10,Delhi,Delhi,468201,Nurse,Verified,retail,698,False,True,2022-01-31
CUST_05070,Sneha,Sen,sneha.sen_5070@b2email.com,+919809843792,XMNCR3359J,1976-06-02,Pune,Pune,742471,HR Manager,Verified,retail,688,False,False,2022-08-13
CUST_05071,Anita,Sinha,anita.sinha_5071@b2email.com,+918949780989,BQTYJ1867A,1971-11-13,Mumbai,Mumbai,84064,Software Engineer,Verified,retail,765,False,False,2022-09-17
CUST_05072,Rahul,Malhotra,rahul.malhotra_5072@b2email.com,+916138005021,XYWUV2996J,1988-08-23,Mumbai,Mumbai,137182,Product Manager,Verified,retail,680,False,False,2025-05-20
CUST_05073,Sunita,Patel,sunita.patel_5073@b2email.com,+919329024694,AMVEC8749L,1983-07-27,Pune,Pune,1075724,Operations Manager,Verified,premium,765,True,False,2021-05-27
CUST_05074,Asha,Kumar,asha.kumar_5074@b2email.com,+916853207963,JSLZU0617N,1991-11-30,Ahmedabad,Ahmedabad,553813,Teacher,Verified,retail,759,False,False,2023-09-17
CUST_05075,Shreya,Yadav,shreya.yadav_5075@b2email.com,+919586867437,WVGKP9236P,1980-09-11,Jaipur,Jaipur,657470,Marketing Manager,Verified,retail,698,False,False,2023-06-03
CUST_05076,Deepak,Yadav,deepak.yadav_5076@b2email.com,+916375203240,CDORL1501U,2006-03-13,Ahmedabad,Ahmedabad,108530,Project Manager,Verified,retail,677,False,False,2024-02-19
CUST_05077,Anjali,Reddy,anjali.reddy_5077@b2email.com,+917319902410,KCSIJ6153Z,1988-05-23,Jaipur,Jaipur,406090,Sales Executive,Verified,retail,748,False,False,2025-11-02
CUST_05078,Sanjay,Bhat,sanjay.bhat_5078@b2email.com,+919695719443,YTDKN9386U,1993-02-12,Mumbai,Mumbai,727147,Consultant,Verified,retail,789,False,False,2025-08-15
CUST_05079,Aditya,Paul,aditya.paul_5079@b2email.com,+917684628769,XMCNB2415O,1994-05-26,Surat,Surat,63010,Consultant,Verified,retail,691,False,False,2023-11-21
CUST_05080,Divya,Iyer,divya.iyer_5080@b2email.com,+917494642715,AUYJP1045G,2001-02-11,Ahmedabad,Ahmedabad,167126,Project Manager,Verified,retail,757,False,False,2024-01-01
CUST_05081,Nikhil,Sinha,nikhil.sinha_5081@b2email.com,+918946245951,IJYPN5427U,1977-04-05,Jaipur,Jaipur,54006,HR Manager,Verified,retail,709,False,False,2024-08-17
CUST_05082,Vikram,Singh,vikram.singh_5082@b2email.com,+918800956727,NCVRM9555Z,1968-09-11,Mumbai,Mumbai,258837,CA,Verified,retail,669,False,False,2023-06-19
CUST_05083,Priya,Trivedi,priya.trivedi_5083@b2email.com,+918676138962,QSOGR2853S,1968-11-11,Ahmedabad,Ahmedabad,181409,Lawyer,Verified,retail,662,False,False,2021-01-25
CUST_05084,Anjali,Kumar,anjali.kumar_5084@b2email.com,+919582451324,SZXYM1416Z,1969-09-15,Surat,Surat,421423,Teacher,Verified,retail,681,False,False,2024-09-02
CUST_05085,Pooja,Joshi,pooja.joshi_5085@b2email.com,+919043590201,AJXTB4881G,1971-06-06,Chennai,Chennai,624179,Entrepreneur,Verified,retail,754,False,False,2021-02-06
CUST_05086,Rajesh,Yadav,rajesh.yadav_5086@b2email.com,+917864803301,XUACQ6866F,1999-09-26,Pune,Pune,85660,Doctor,Verified,retail,726,False,False,2025-05-21
CUST_05087,Vikram,Rao,vikram.rao_5087@b2email.com,+919207164284,TZAWP9243Z,1978-09-02,Surat,Surat,658159,Banker,Verified,retail,780,False,False,2021-11-09
CUST_05088,Kavya,Kapoor,kavya.kapoor_5088@b2email.com,+918475297052,ISCAS4408A,1994-03-29,Bangalore,Bangalore,132136,Entrepreneur,Verified,retail,673,False,False,2022-04-13
CUST_05089,Meera,Gupta,meera.gupta_5089@b2email.com,+919365647277,DOXQB1779E,1984-01-12,Delhi,Delhi,246584,Project Manager,Verified,retail,666,False,True,2022-03-04
CUST_05090,Shreya,Reddy,shreya.reddy_5090@b2email.com,+917275818731,DYIPE1723B,2007-04-28,Mumbai,Mumbai,54682,Lawyer,Verified,retail,710,False,False,2022-12-16
CUST_05091,Arjun,Bhat,arjun.bhat_5091@b2email.com,+917093082878,SFYXF9102R,1993-03-18,Surat,Surat,494079,Banker,Verified,retail,735,False,False,2021-10-11
CUST_05092,Anjali,Kumar,anjali.kumar_5092@b2email.com,+919182361527,BTZAO3113Y,1974-04-04,Ahmedabad,Ahmedabad,225132,Nurse,Verified,retail,650,False,False,2023-11-01
CUST_05093,Karan,Sinha,karan.sinha_5093@b2email.com,+916981220012,JLHEC3748N,1967-02-17,Chennai,Chennai,57996,CA,Verified,retail,655,False,False,2022-01-08
CUST_05094,Arjun,Chopra,arjun.chopra_5094@b2email.com,+918182174824,HBLEX7812F,1997-12-17,Bangalore,Bangalore,313769,Lawyer,Verified,retail,655,False,False,2025-11-25
CUST_05095,Rajesh,Gupta,rajesh.gupta_5095@b2email.com,+919436390752,QLVFO5149K,1978-01-15,Pune,Pune,167824,Entrepreneur,Verified,retail,710,False,False,2022-09-17
CUST_05096,Priya,Nair,priya.nair_5096@b2email.com,+917273651867,FAYCE6733I,1992-10-03,Chennai,Chennai,634818,Entrepreneur,Verified,retail,740,False,False,2021-12-21
CUST_05097,Priya,Kumar,priya.kumar_5097@b2email.com,+917273045944,WJMTT1409T,1971-11-07,Ahmedabad,Ahmedabad,176759,Business Owner,Verified,retail,703,False,False,2023-02-17
CUST_05098,Gaurav,Patel,gaurav.patel_5098@b2email.com,+917589204461,SOVKY2670U,1979-02-17,Pune,Pune,221075,Data Analyst,Verified,retail,671,False,False,2022-03-18
CUST_05099,Rohan,Gupta,rohan.gupta_5099@b2email.com,+917684662749,PESHJ7041A,1969-06-10,Bangalore,Bangalore,441089,Product Manager,Verified,retail,789,False,False,2022-06-26
CUST_05100,Amit,Sen,amit.sen_5100@b2email.com,+917694472929,KPULB3443Q,1970-08-25,Mumbai,Mumbai,769235,Sales Executive,Verified,retail,768,False,False,2021-05-11
CUST_05101,Karan,Chopra,karan.chopra_5101@b2email.com,+918188155955,KBOMA4766Z,2003-11-30,Chennai,Chennai,339396,Banker,Verified,retail,769,False,False,2022-07-29
CUST_05102,Anjali,Trivedi,anjali.trivedi_5102@b2email.com,+917703872048,WIDGN4790B,1981-12-04,Chennai,Chennai,126882,Financial Analyst,Verified,retail,711,False,False,2022-09-08
CUST_05103,Rajesh,Kumar,rajesh.kumar_5103@b2email.com,+919294472975,JRLFX6429G,1970-04-21,Pune,Pune,488244,Business Owner,Verified,retail,755,False,False,2023-11-18
CUST_05104,Asha,Verma,asha.verma_5104@b2email.com,+919148409719,BZKTX6144J,1973-08-31,Hyderabad,Hyderabad,605737,CA,Verified,retail,768,False,False,2024-04-26
CUST_05105,Gaurav,Verma,gaurav.verma_5105@b2email.com,+917814782279,MMPWK0169Y,1992-02-07,Hyderabad,Hyderabad,363863,Nurse,Verified,retail,669,False,True,2025-06-25
CUST_05106,Meera,Dutta,meera.dutta_5106@b2email.com,+919296181491,YLPLP9340U,1971-07-27,Hyderabad,Hyderabad,1073314,Doctor,Verified,premium,830,True,False,2024-02-20
CUST_05107,Rahul,Malhotra,rahul.malhotra_5107@b2email.com,+919488268039,XIGEB9628Q,1979-02-17,Mumbai,Mumbai,664841,Operations Manager,Verified,retail,726,False,False,2021-01-06
CUST_05108,Deepak,Nair,deepak.nair_5108@b2email.com,+916594446197,CRIYU1009R,1986-12-08,Ahmedabad,Ahmedabad,196849,Doctor,Verified,retail,753,False,False,2025-08-27
CUST_05109,Nikhil,Sen,nikhil.sen_5109@b2email.com,+917894826327,EMPTW7752B,1980-08-25,Delhi,Delhi,204849,Product Manager,Verified,retail,688,False,False,2024-04-04
CUST_05110,Asha,Kapoor,asha.kapoor_5110@b2email.com,+918999442954,HKDQB9684Z,1994-11-24,Jaipur,Jaipur,1198789,HR Manager,Verified,premium,833,True,False,2024-03-23
CUST_05111,Sneha,Menon,sneha.menon_5111@b2email.com,+916235714646,DDEUT3503I,1985-10-12,Jaipur,Jaipur,1400304,Product Manager,Verified,premium,789,True,False,2022-06-05
CUST_05112,Anita,Nair,anita.nair_5112@b2email.com,+917758540162,LKEOQ9864B,1968-10-02,Hyderabad,Hyderabad,1321063,Software Engineer,Verified,premium,829,True,False,2022-12-11
CUST_05113,Neha,Nair,neha.nair_5113@b2email.com,+919137972034,DVBUT9139H,1984-10-03,Chennai,Chennai,207196,Consultant,Verified,retail,723,False,False,2023-12-31
CUST_05114,Priya,Kapoor,priya.kapoor_5114@b2email.com,+918378448946,NNYGR1597E,1985-06-04,Surat,Surat,185281,Engineer,Verified,retail,751,False,False,2023-07-16
CUST_05115,Rajesh,Bhat,rajesh.bhat_5115@b2email.com,+917049238190,SHUJM5695P,1973-05-31,Chennai,Chennai,147067,Lawyer,Verified,retail,753,False,False,2021-09-16
CUST_05116,Jyoti,Kumar,jyoti.kumar_5116@b2email.com,+918132764014,BKMZI7667K,1971-12-31,Ahmedabad,Ahmedabad,171384,Banker,Verified,retail,692,False,False,2022-05-28
CUST_05117,Anita,Rao,anita.rao_5117@b2email.com,+918043392195,WCHYG9816P,1996-06-16,Chennai,Chennai,265628,Project Manager,Verified,retail,690,False,True,2022-01-31
CUST_05118,Arjun,Sen,arjun.sen_5118@b2email.com,+918181286455,SERHZ6461W,1982-12-13,Bangalore,Bangalore,158651,Doctor,Verified,retail,706,False,False,2024-06-16
CUST_05119,Asha,Joshi,asha.joshi_5119@b2email.com,+919188949919,KEFBP4606P,1986-03-16,Surat,Surat,444374,Software Engineer,Verified,retail,654,False,False,2022-12-25
CUST_05120,Neha,Singh,neha.singh_5120@b2email.com,+917742342413,DAOAK7584U,1996-12-20,Jaipur,Jaipur,299921,Product Manager,Verified,retail,669,False,False,2024-10-04
CUST_05121,Divya,Reddy,divya.reddy_5121@b2email.com,+916946615866,SVZIM3469M,1973-05-26,Ahmedabad,Ahmedabad,133021,CA,Verified,retail,702,False,False,2023-04-12
CUST_05122,Shreya,Paul,shreya.paul_5122@b2email.com,+917730098420,TPXZT7933A,1971-10-13,Mumbai,Mumbai,101620,Consultant,Verified,retail,696,False,False,2025-06-11
CUST_05123,Rahul,Malhotra,rahul.malhotra_5123@b2email.com,+917000695767,ZKRAJ6192U,1973-08-17,Mumbai,Mumbai,344204,CA,Verified,retail,670,False,False,2021-09-12
CUST_05124,Meera,Trivedi,meera.trivedi_5124@b2email.com,+919846717097,EJHIW1690R,2006-01-04,Bangalore,Bangalore,64781,Doctor,Verified,retail,693,False,False,2022-09-23
CUST_05125,Asha,Desai,asha.desai_5125@b2email.com,+916246650784,BMVJM2265U,1966-01-19,Pune,Pune,224612,Data Analyst,Verified,retail,786,False,False,2023-02-04
CUST_05126,Deepak,Menon,deepak.menon_5126@b2email.com,+917192887444,RKCUL9551E,1983-09-08,Delhi,Delhi,552563,Product Manager,Verified,retail,714,False,False,2023-01-28
CUST_05127,Gaurav,Kumar,gaurav.kumar_5127@b2email.com,+917726858021,XSLSA9709R,1988-06-12,Chennai,Chennai,177928,Lawyer,Verified,retail,773,False,False,2021-10-08
CUST_05128,Sneha,Menon,sneha.menon_5128@b2email.com,+917258629324,XZTTV7339D,1995-06-12,Kolkata,Kolkata,86354,Software Engineer,Verified,retail,695,False,False,2023-02-21
CUST_05129,Shreya,Sen,shreya.sen_5129@b2email.com,+917991187671,QJQAK4160N,1990-02-08,Kolkata,Kolkata,280171,Marketing Manager,Verified,retail,697,False,False,2024-06-02
CUST_05130,Vikram,Sharma,vikram.sharma_5130@b2email.com,+916717486273,KCWKP4470Y,1991-09-27,Delhi,Delhi,205867,Financial Analyst,Verified,retail,751,False,False,2025-03-10
CUST_05131,Amit,Mehta,amit.mehta_5131@b2email.com,+918105670194,RZNZP8867O,1983-12-18,Bangalore,Bangalore,714508,Banker,Verified,retail,686,False,False,2022-06-16
CUST_05132,Anita,Joshi,anita.joshi_5132@b2email.com,+919369042189,VUWLH8714B,1991-01-30,Mumbai,Mumbai,159992,Consultant,Verified,retail,699,False,False,2021-04-18
CUST_05133,Anjali,Iyer,anjali.iyer_5133@b2email.com,+916421428751,VMDAR8403J,1996-04-06,Chennai,Chennai,1115468,Engineer,Verified,premium,796,True,False,2025-06-22
CUST_05134,Arjun,Gupta,arjun.gupta_5134@b2email.com,+916276169938,MSWPO3681N,1982-05-23,Surat,Surat,728526,Banker,Verified,retail,707,False,False,2024-03-28
CUST_05135,Kavya,Jain,kavya.jain_5135@b2email.com,+917684852306,GZLXD0098L,1986-09-21,Chennai,Chennai,215736,Sales Executive,Verified,retail,789,False,False,2025-06-28
CUST_05136,Rahul,Trivedi,rahul.trivedi_5136@b2email.com,+919895501572,ETTTJ0068N,1994-10-30,Surat,Surat,248003,CA,Verified,retail,725,False,False,2022-10-17
CUST_05137,Anjali,Yadav,anjali.yadav_5137@b2email.com,+917638242811,IEUSV8935D,1969-12-07,Chennai,Chennai,92443,Teacher,Verified,retail,651,False,False,2021-12-25
CUST_05138,Anjali,Rao,anjali.rao_5138@b2email.com,+917224104156,EIEWO3702I,2006-08-18,Jaipur,Jaipur,268856,HR Manager,Verified,retail,680,False,False,2025-10-24
CUST_05139,Pooja,Desai,pooja.desai_5139@b2email.com,+916320553112,OVYPY3150I,2005-03-24,Kolkata,Kolkata,383831,Nurse,Verified,retail,680,False,False,2021-02-23
CUST_05140,Vikram,Kapoor,vikram.kapoor_5140@b2email.com,+916220526546,LUWFI1991Q,1998-11-05,Surat,Surat,85638,Marketing Manager,Verified,retail,670,False,False,2021-02-13
CUST_05141,Shreya,Nair,shreya.nair_5141@b2email.com,+916545521700,AKWHK1186M,1983-04-30,Pune,Pune,233371,Operations Manager,Verified,retail,751,False,False,2025-06-26
CUST_05142,Amit,Singh,amit.singh_5142@b2email.com,+918626443426,OXKDF4726X,2000-07-14,Pune,Pune,402034,Operations Manager,Verified,retail,781,False,False,2022-01-20
CUST_05143,Nikhil,Sen,nikhil.sen_5143@b2email.com,+919393532704,TJPUT7247H,1979-04-02,Delhi,Delhi,103844,Product Manager,Verified,retail,715,False,False,2025-08-16
CUST_05144,Gaurav,Kumar,gaurav.kumar_5144@b2email.com,+919549612545,IXXBX4666K,2003-01-14,Mumbai,Mumbai,290162,CA,Verified,retail,683,False,False,2025-02-23
